src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,
192.168.35.79,219.250.36.130,35076,53,17,2021-04-19 10:38,8534252,788.7041536,7.030493123,3.515246562,3.515246562,30,30,2324,4407,85,65,77.46666667,6.124994331,207,87,146.9,46.62856778,207,65,112.1833333,48.0740719,2311.116389,240,240,8,30,144648.339,6697515,2,872666.3866,8524206,6705671,281,293938.1379,1230138.335,8524191,6709631,2,293937.6207,1229702.855,0,0,0,0,1,0,0,0,0,0,0,1,112.1833333,0,0,6697316,5721,840457.3,1977254.838,6697473,5321,601042.1429,1711502.719,193,5.666666667,506.3333333,5.333333333,43150.99121,341886.113,77.46666667,146.9,0,30,30,2324,4407,
192.168.35.79,34.107.221.82,48394,80,6,2021-04-19 10:38,117042448,28.69044571,0.299036808,0.162334267,0.136702541,19,16,1854,1504,362,66,97.57894737,90.7131487,286,66,94,72.59476565,362,66,95.94285714,82.94230107,6879.425306,380,320,20,2,3442424.941,10230515,6,4695405.274,117042448,10495607,3554,6502358.222,4733304.001,117034000,10665139,10,7802266.667,4095981.515,0,0,0,0,1,0,0,0,0,0,0,0.842105263,95.94285714,64240,265,10219167,4851,8026964.929,4022144.061,10221046,8405,7721129.733,4053298.672,0,0,0,0,0,0,97.57894737,94,0,19,16,1854,1504,
192.168.35.79,34.107.221.82,48396,80,6,2021-04-19 10:38,117041678,41.06229577,0.350302565,0.196511195,0.15379137,23,18,2730,2076,367,66,118.6956522,113.941417,286,66,115.3333333,91.24326459,367,66,117.2195122,104.5980721,10940.75669,460,360,20,4,2926041.95,10230266,11,4496274.682,117041678,10495739,1500,5320076.273,4955897.714,117032614,10667492,35,6884271.412,4593518.669,0,0,0,0,1,0,0,0,0,0,0,0.782608696,117.2195122,64240,273,10218529,836,7015613.625,4607018.618,10220474,9049,6088844.316,4778943.716,0,0,0,0,0,0,118.6956522,115.3333333,0,23,18,2730,2076,
192.168.35.79,54.148.16.225,41672,443,6,2021-04-19 10:38,1430729,4733.25137,16.77466522,9.086276996,7.688388227,13,11,2257,4515,617,66,173.6153846,187.9560253,1514,66,410.4545455,538.0831912,1514,66,282.1666667,407.1417307,165764.3889,260,220,20,5,62205.6087,284067,8,96294.78906,1430729,319023,79,119227.4167,119562.877,1282501,512231,26,128250.1,169778.8578,0,0,0,0,1,0,0,0,0,0,0,0.846153846,282.1666667,64240,118,284041,20108,149909.1667,99181.76128,283196,6740,114661.6,92530.02049,0,0,0,0,0,0,173.6153846,410.4545455,0,13,11,2257,4515,
192.168.35.123,239.255.255.250,60758,1900,17,2021-04-19 10:38,3002914,287.7205275,1.332039479,1.332039479,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1000971.333,1001356,1000725,275.5507616,3002914,1001356,1000725,1000971.333,275.5507616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.123,40.74.108.123,61208,443,6,2021-04-19 10:38,0,0,0,0,0,1,0,1513,0,1513,1513,1513,0,0,0,0,0,1513,1513,1513,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1513,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,0,0,1,0,1513,0,
192.168.35.123,239.255.255.250,61894,1900,17,2021-04-19 10:38,3006966,286.0025687,1.330244506,1.330244506,0,4,0,860,0,215,215,215,0,0,0,0,0,215,215,215,0,0,32,0,8,4,1002322,1004863,1000323,1892.65651,3006966,1004863,1000323,1002322,1892.65651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,4,0,860,0,
192.168.35.123,224.0.0.251,5353,5353,17,2021-04-19 10:38,30431780,103.0501666,1.314415391,1.314415391,0,40,0,3136,0,119,70,78.4,10.26352766,0,0,0,0,119,70,78.4,10.26352766,105.34,320,0,8,40,780302.0513,21507906,5,3461576.389,30431780,21507906,5,780302.0513,3461576.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4,0,0,21503810,1518,4195057.143,7237655.739,21500078,7668,3794913.125,6850980.508,485.3333333,13.33333333,0,0,370.1188041,0,78.4,0,0,40,0,3136,0,
192.168.35.123,224.0.0.252,57301,5355,17,2021-04-19 10:38,0,0,0,0,0,1,0,75,0,75,75,75,0,0,0,0,0,75,75,75,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,75,0,
192.168.35.123,192.168.35.255,137,137,17,2021-04-19 10:38,30923573,80.32706958,0.873120322,0.873120322,0,27,0,2484,0,92,92,92,0,0,0,0,0,92,92,92,0,0,216,0,8,27,1189368.192,21024930,1,4063379.989,30923573,21024930,1,1189368.192,4063379.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,4496416,13,932420.5556,1293610.428,21024804,140086,3268521,6401184.301,600,12,0,0,307.9331272,0,92,0,0,27,0,2484,0,
192.168.35.123,224.0.0.252,51710,5355,17,2021-04-19 10:38,410822,311.5704612,4.868288456,4.868288456,0,2,0,128,0,64,64,64,0,0,0,0,0,64,64,64,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,128,0,
192.168.35.123,224.0.0.252,65078,5355,17,2021-04-19 10:38,412408,310.3722527,4.849566449,4.849566449,0,2,0,128,0,64,64,64,0,0,0,0,0,64,64,64,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,128,0,
192.168.35.123,224.0.0.252,59050,5355,17,2021-04-19 10:38,411328,359.8101758,4.862299673,4.862299673,0,2,0,148,0,74,74,74,0,0,0,0,0,74,74,74,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,148,0,
192.168.35.123,224.0.0.252,55202,5355,17,2021-04-19 10:38,409923,361.0434155,4.878965074,4.878965074,0,2,0,148,0,74,74,74,0,0,0,0,0,74,74,74,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,148,0,
192.168.35.123,224.0.0.252,50223,5355,17,2021-04-19 10:38,412737,344.0447549,4.845700773,4.845700773,0,2,0,142,0,71,71,71,0,0,0,0,0,71,71,71,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,2,0,142,0,
192.168.35.123,224.0.0.252,58914,5355,17,2021-04-19 10:38,413293,343.581914,4.839181888,4.839181888,0,2,0,142,0,71,71,71,0,0,0,0,0,71,71,71,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,2,0,142,0,
192.168.35.123,224.0.0.252,55808,5355,17,2021-04-19 10:38,411691,359.4929207,4.858012441,4.858012441,0,2,0,148,0,74,74,74,0,0,0,0,0,74,74,74,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,148,0,
192.168.35.123,224.0.0.252,64705,5355,17,2021-04-19 10:38,410537,360.5034382,4.871668084,4.871668084,0,2,0,148,0,74,74,74,0,0,0,0,0,74,74,74,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,148,0,
192.168.35.123,121.53.201.205,61214,443,6,2021-04-19 10:38,13,612769230.8,153846.1538,153846.1538,0,2,0,7966,0,3983,3983,3983,0,0,0,0,0,3983,3983,3983,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3983,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,0,0,2,0,7966,0,
192.168.35.123,224.0.0.252,54858,5355,17,2021-04-19 10:39,410941,311.4802368,4.8668787,4.8668787,0,2,0,128,0,64,64,64,0,0,0,0,0,64,64,64,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,128,0,
192.168.35.123,40.126.52.0,61218,443,6,2021-04-19 10:39,12,269083333.3,166666.6667,166666.6667,0,2,0,3229,0,1715,1514,1614.5,100.5,0,0,0,0,1715,1514,1614.5,100.5,10100.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1614.5,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.5,0,0,2,0,3229,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-19 10:39,19,148789473.7,421052.6316,421052.6316,0,8,0,2827,0,383,303,353.375,27.91029156,0,0,0,0,383,303,353.375,27.91029156,778.984375,64,0,8,8,2.714285714,12,1,3.806546456,19,12,1,2.714285714,3.806546456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.375,0,0,0,0,0,0,0,0,0,0,2491,8,0,0,131105263.2,0,353.375,0,0,8,0,2827,0,
192.168.35.123,52.109.52.78,61219,443,6,2021-04-19 10:39,0,0,0,0,0,1,0,6384,0,6384,6384,6384,0,0,0,0,0,6384,6384,6384,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6384,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,0,0,1,0,6384,0,
192.168.35.123,52.109.52.79,61220,443,6,2021-04-19 10:39,1775739,1985.089025,1.126291645,1.126291645,0,2,0,3525,0,1765,1760,1762.5,2.5,0,0,0,0,1765,1760,1762.5,2.5,6.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1762.5,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.5,0,0,2,0,3525,0,
192.168.35.123,52.109.52.79,61222,443,6,2021-04-19 10:39,1383989,3855.521973,2.167647286,2.167647286,0,3,0,5336,0,1826,1755,1778.666667,33.46972098,0,0,0,0,1826,1755,1778.666667,33.46972098,1120.222222,60,0,20,3,691994.5,1081949,302040,389954.5,1383989,1081949,302040,691994.5,389954.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1778.666667,258,0,0,0,0,0,779909,302040,540974.5,238934.5,0,0,0,0,0,0,1778.666667,0,0,3,0,5336,0,
192.168.35.123,52.109.52.78,61223,443,6,2021-04-19 10:39,0,0,0,0,0,1,0,7437,0,7437,7437,7437,0,0,0,0,0,7437,7437,7437,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7437,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437,0,0,1,0,7437,0,
192.168.35.123,52.109.52.79,61224,443,6,2021-04-19 10:39,0,0,0,0,0,1,0,1760,0,1760,1760,1760,0,0,0,0,0,1760,1760,1760,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1760,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,1,0,1760,0,
192.168.35.123,52.109.124.127,61233,443,6,2021-04-19 10:39,0,0,0,0,0,1,0,1713,0,1713,1713,1713,0,0,0,0,0,1713,1713,1713,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1713,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,0,1,0,1713,0,
192.168.35.79,224.0.0.251,5353,5353,17,2021-04-19 10:40,756154,326.6530363,2.644963857,2.644963857,0,2,0,247,0,160,87,123.5,36.5,0,0,0,0,160,87,123.5,36.5,1332.25,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5,0,0,2,0,247,0,
192.168.35.123,239.255.255.250,65122,1900,17,2021-04-19 10:40,3007815,287.2517093,1.329869025,1.329869025,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1002605,1003662,1001024,1138.915566,3007815,1003662,1001024,1002605,1138.915566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.123,40.126.16.160,61238,443,6,2021-04-19 10:40,2052038,10063.16647,2.923922461,2.923922461,0,6,0,20650,0,5374,1514,3441.666667,1927.668079,0,0,0,0,5374,1514,3441.666667,1927.668079,3715904.222,120,0,20,6,410407.6,1203973,10,515079.7164,2052038,1203973,10,410407.6,515079.7164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3441.666667,516,0,1203960,11,601985.5,601974.5,1203962,848018,1025990,177972,13553,4,0,0,15981.29364,0,3441.666667,0,0,6,0,20650,0,
192.168.35.123,40.126.16.160,61240,443,6,2021-04-19 10:40,13,531538461.5,153846.1538,153846.1538,0,2,0,6910,0,5396,1514,3455,1941,0,0,0,0,5396,1514,3455,1941,3767481,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3455,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3455,0,0,2,0,6910,0,
192.168.35.123,40.126.52.148,61241,443,6,2021-04-19 10:40,8,326875000,250000,250000,0,2,0,2615,0,1514,1101,1307.5,206.5,0,0,0,0,1514,1101,1307.5,206.5,42642.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1307.5,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.5,0,0,2,0,2615,0,
192.168.35.123,40.126.52.148,61242,443,6,2021-04-19 10:40,10,261100000,200000,200000,0,2,0,2611,0,1514,1097,1305.5,208.5,0,0,0,0,1514,1097,1305.5,208.5,43472.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1305.5,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305.5,0,0,2,0,2611,0,
192.168.35.123,52.98.51.178,61243,443,6,2021-04-19 10:40,9,197666666.7,222222.2222,222222.2222,0,2,0,1779,0,1514,265,889.5,624.5,0,0,0,0,1514,265,889.5,624.5,390000.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,889.5,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.5,0,0,2,0,1779,0,
192.168.35.123,40.126.52.148,61244,443,6,2021-04-19 10:40,11,237181818.2,181818.1818,181818.1818,0,2,0,2609,0,1514,1095,1304.5,209.5,0,0,0,0,1514,1095,1304.5,209.5,43890.25,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1304.5,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304.5,0,0,2,0,2609,0,
192.168.35.123,204.79.197.200,61239,443,6,2021-04-19 10:40,27545908,2724.651516,0.435636393,0.435636393,0,12,0,75053,0,13014,2934,6254.416667,3616.512258,0,0,0,0,13014,2934,6254.416667,3616.512258,13079160.91,240,0,20,12,2504173.455,22426027,5,6464792.516,27545908,22426027,5,2504173.455,6464792.516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6254.416667,1024,0,0,0,0,0,17348478,15954,7480607.333,7277164.613,65555,10,0,0,1548592.082,0,6254.416667,0,0,12,0,75053,0,
192.168.35.79,210.220.163.82,35076,53,17,2021-04-19 10:40,56914582,23.29807149,0.105421138,0.052710569,0.052710569,3,3,270,1056,90,90,90,0,352,352,352,0,352,90,221,131,17161,24,24,8,3,11382916.4,56883048,4,22750066.61,56895994,56890656,5338,28447997,28442659,56901640,56901636,4,28450820,28450816,0,0,0,0,1,0,0,0,0,0,0,1,221,0,0,0,0,0,0,56883044,5338,28444191,28438853,0,0,0,0,0,0,90,352,0,3,3,270,1056,
192.168.35.79,219.250.36.130,35076,53,17,2021-04-19 10:40,56974077,37.35031987,0.17551842,0.08775921,0.08775921,5,5,450,1678,90,90,90,0,352,311,335.6,20.08581589,352,90,212.8,123.618607,15281.56,40,40,8,5,6330453,56680745,29,17801623.55,56896459,56890824,363,14224114.75,24633636.13,56961614,56698892,29,14240403.5,24513530.3,0,0,0,0,1,0,0,0,0,0,0,1,212.8,0,0,56680218,29,28340123.5,28340094.5,56478050,17093,14185046.75,24417980.51,0,0,0,0,0,0,90,335.6,0,5,5,450,1678,
192.168.35.79,52.33.45.66,42126,443,6,2021-04-19 10:40,61744596,122.7799758,0.550655478,0.275327739,0.275327739,17,17,2698,4883,948,66,158.7058824,232.1451789,1514,66,287.2352941,466.0783233,1514,66,222.9705882,373.7514498,139690.1462,340,340,20,4,1871048.364,10228700,8,3795634.949,61744374,10496344,150,3859023.375,4870141.295,61543236,10651387,8,3846452.25,4886335.873,0,0,0,0,1,0,0,0,0,0,0,1,222.9705882,64240,126,10049740,4417,5877702.9,4665160.605,10014174,6455,4915022.667,4780395.397,0,0,0,0,0,0,158.7058824,287.2352941,0,17,17,2698,4883,
192.168.35.123,239.255.255.250,56964,1900,17,2021-04-19 10:40,3006522,286.0448053,1.330440955,1.330440955,0,4,0,860,0,215,215,215,0,0,0,0,0,215,215,215,0,0,32,0,8,4,1002174,1003668,1000287,1407.983665,3006522,1003668,1000287,1002174,1407.983665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,4,0,860,0,
192.168.35.79,52.33.45.66,42128,443,6,2021-04-19 10:41,61853556,148.3504037,0.517351015,0.258675508,0.258675508,16,16,4347,4829,2962,66,271.6875,696.9781846,3467,66,301.8125,819.8227872,3467,66,286.75,761.0327687,579170.875,320,320,20,5,1995276,10222128,13,3916782.612,61853404,10496792,267,4123560.267,4952004.897,61705744,10483793,14,4113716.267,4962150.297,0,0,0,0,1,0,0,0,0,0,0,1,286.75,64240,153,9999753,6864,5390190,4816215.5,10016231,7223,4954714.417,4834968.211,0,0,0,0,0,0,271.6875,301.8125,0,16,16,4347,4829,
192.168.35.1,239.255.255.250,41225,1900,17,2021-04-19 10:41,21,130190476.2,380952.381,380952.381,0,8,0,2734,0,379,305,341.75,32.59888802,0,0,0,0,379,305,341.75,32.59888802,1062.6875,64,0,8,8,3,13,0,4.174754056,21,13,0,3,4.174754056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,341.75,0,0,0,0,0,0,0,0,0,0,2398,8,0,0,114190476.2,0,341.75,0,0,8,0,2734,0,
192.168.35.123,52.114.77.34,61259,443,6,2021-04-19 10:42,0,0,0,0,0,1,0,3181,0,3181,3181,3181,0,0,0,0,0,3181,3181,3181,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3181,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,0,0,1,0,3181,0,
192.168.35.123,239.255.255.250,60127,1900,17,2021-04-19 10:42,3003602,287.6546227,1.331734364,1.331734364,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1001200.667,1001408,1000859,243.4260097,3003602,1001408,1000859,1001200.667,243.4260097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.79,224.0.0.251,5353,5353,17,2021-04-19 10:42,658439,375.1296627,3.037487148,3.037487148,0,2,0,247,0,160,87,123.5,36.5,0,0,0,0,160,87,123.5,36.5,1332.25,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5,0,0,2,0,247,0,
192.168.35.1,239.255.255.250,41820,1900,17,2021-04-19 10:42,182479872,15.49211959,0.043840452,0.043840452,0,8,0,2827,0,383,303,353.375,27.91029156,0,0,0,0,383,303,353.375,27.91029156,778.984375,64,0,8,8,26068553.14,182479246,1,63854397.97,182479872,182479246,1,26068553.14,63854397.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353.375,0,0,0,0,0,0,0,0,0,0,2230,7,0,0,3562300.319,0,353.375,0,0,8,0,2827,0,
192.168.35.123,239.255.255.250,56814,1900,17,2021-04-19 10:42,3009706,285.7421954,1.329033467,1.329033467,0,4,0,860,0,215,215,215,0,0,0,0,0,215,215,215,0,0,32,0,8,4,1003235.333,1005543,1001278,1758.71285,3009706,1005543,1001278,1003235.333,1758.71285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,4,0,860,0,
192.168.35.79,54.148.16.225,41672,443,6,2021-04-19 10:43,204424,1614.291864,19.56717411,9.783587054,9.783587054,2,2,167,163,101,66,83.5,17.5,97,66,81.5,15.5,101,66,82.5,16.56049516,274.25,40,40,20,1,68141.33333,203818,31,95938.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82.5,501,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,81.5,0,2,2,167,163,
192.168.35.79,210.220.163.82,35076,53,17,2021-04-19 10:43,9522,39907.58244,420.0798152,210.0399076,210.0399076,2,2,174,206,87,87,87,0,103,103,103,0,103,87,95,8,64,16,16,8,2,3174,7428,2,3126.703482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,103,0,2,2,174,206,
192.168.35.79,219.250.36.130,35076,53,17,2021-04-19 10:43,13258,43898.02383,452.5569467,226.2784734,226.2784734,3,3,261,321,87,87,87,0,115,103,107,5.656854249,115,87,97,10.77032961,116,24,24,8,3,2651.6,7217,32,2698.684909,1977,1786,191,988.5,797.5,4064,4032,32,2032,2000,0,0,0,0,1,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,107,0,3,3,261,321,
192.168.35.79,216.58.200.10,58312,443,6,2021-04-19 10:43,231599,40479.44939,116.5808143,56.13150316,60.44931109,13,14,2276,7099,631,66,175.0769231,189.7287382,3093,66,507.0714286,820.9235622,3093,66,347.2222222,627.9226382,394286.8395,260,280,20,7,8907.653846,44191,5,14574.7755,231427,59317,240,19285.58333,23089.32184,187541,51309,5,14426.23077,18672.24949,0,0,0,0,1,0,0,0,0,0,0,1.076923077,347.2222222,64240,269,44143,5748,31830.4,14488.51242,44058,6006,29517.16667,15254.45145,0,0,2560,5,0,507433.1021,175.0769231,507.0714286,0,13,14,2276,7099,
192.168.35.123,239.255.255.250,57790,1900,17,2021-04-19 10:44,3002778,287.7335587,1.332099809,1.332099809,0,4,0,864,0,216,216,216,0,0,0,0,0,216,216,216,0,0,32,0,8,4,1000926,1001701,1000205,611.9319134,3002778,1001701,1000205,1000926,611.9319134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,4,0,864,0,
192.168.35.123,52.109.52.78,61262,443,6,2021-04-19 10:44,0,0,0,0,0,1,0,6384,0,6384,6384,6384,0,0,0,0,0,6384,6384,6384,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6384,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,0,0,1,0,6384,0,
192.168.35.123,52.109.52.78,61263,443,6,2021-04-19 10:44,0,0,0,0,0,1,0,7437,0,7437,7437,7437,0,0,0,0,0,7437,7437,7437,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7437,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437,0,0,1,0,7437,0,
192.168.35.123,239.255.255.250,60625,1900,17,2021-04-19 10:44,3003510,286.3316586,1.331775156,1.331775156,0,4,0,860,0,215,215,215,0,0,0,0,0,215,215,215,0,0,32,0,8,4,1001170,1002755,1000040,1154.144705,3003510,1002755,1000040,1001170,1154.144705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,4,0,860,0,
192.168.35.123,52.147.198.201,61265,443,6,2021-04-19 10:45,0,0,0,0,0,1,0,3697,0,3697,3697,3697,0,0,0,0,0,3697,3697,3697,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3697,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697,0,0,1,0,3697,0,
